tshirt,positive_pant,detailed,medium,low,empty,dif
149938019,150975176,"An image of dark wash denim boyfriend jeans with a relaxed fit, ripped distressing, classic five-pocket styling, and rolled cuffs",Generate an image of dark wash relaxed-fit boyfriend jeans with ripped details,Generate an image of ripped boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
149938019,150975176,"An image of dark wash denim boyfriend jeans with a relaxed fit, ripped distressing, classic five-pocket styling, and rolled cuffs",Generate an image of dark wash relaxed-fit boyfriend jeans with ripped details,Generate an image of ripped boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
149938019,150975176,"An image of dark wash denim boyfriend jeans with a relaxed fit, ripped distressing, classic five-pocket styling, and rolled cuffs",Generate an image of dark wash relaxed-fit boyfriend jeans with ripped details,Generate an image of ripped boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
149938019,150975176,"An image of dark wash denim boyfriend jeans with a relaxed fit, ripped distressing, classic five-pocket styling, and rolled cuffs",Generate an image of dark wash relaxed-fit boyfriend jeans with ripped details,Generate an image of ripped boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
157026166,162924025,"An image of mid-rise blue flared denim jeans made from sturdy cotton, featuring a fitted hip and thigh that flare out below the knee, classic five-pocket styling, and contrast stitching",Generate an image of blue mid-rise flared jeans,Generate an image of flared jeans, ,"A photo of a Jeans, on white background, high quality."
157828143,138000797,"An image of a white chiffon A-line mini skirt with a lightweight, flowy drape and subtle pleating",Generate an image of a white A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
185420837,191500499,"An image of black skinny stretch denim jeans made from flexible stretch denim, featuring a mid-rise waist, classic five-pocket styling, and a zip fly",Generate an image of black skinny-fit jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
